Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,Interaction_Coordinates
3,-61.199,Tx-R-D-T-R-T-R-Rx,8,"-1.00000 1.00000 6.00000, 5.57273 0.92622 3.79919, 5.48021 0.92519 3.76821, 3.48110 0.96971 7.63704, 3.35414 0.97253 7.88272, 3.80811 0.98264 8.76126, 4.47732 0.99755 10.05640, 4.58725 1.00000 9.84364"
3,-62.5882,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, 3.07518 1.00000 7.41959, 3.11275 1.00000 7.40651, 3.45743 1.00000 6.33660, 4.58725 1.00000 9.84364"
3,-62.9574,Tx-R-D-T-T-Rx,6,"-1.00000 1.00000 6.00000, 5.35076 1.00042 7.59027, 5.60481 1.00038 7.52665, 5.57706 1.00037 7.58985, 5.15072 1.00021 8.56063, 4.58725 1.00000 9.84364"
3,-63.2277,Tx-D-T-T-Rx,5,"-1.00000 1.00000 6.00000, 5.60404 1.00021 7.52555, 5.57583 1.00021 7.58985, 5.15072 1.00012 8.55904, 4.58725 1.00000 9.84364"
3,-63.4304,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, 5.57273 0.90126 3.79747, 5.48316 0.89992 3.76745, 3.80806 0.96823 7.91352, 4.58725 1.00000 9.84364"
3,-63.8786,Tx-R-D-R-R-Rx,6,"-1.00000 1.00000 6.00000, 3.07518 1.00000 7.41959, 3.11275 1.00000 7.40651, 3.42811 1.00000 6.33660, 4.52454 1.00000 10.05640, 4.58725 1.00000 9.84364"
3,-64.1554,Tx-R-D-R-R-R-Rx,7,"-1.00000 1.00000 6.00000, 3.07437 1.00001 7.41959, 3.11331 1.00001 7.40602, 3.66656 1.00001 6.33660, 5.15079 1.00002 9.20554, 4.70385 1.00000 10.06890, 4.58725 1.00000 9.84364"
3,-64.9835,Tx-R-D-R-R-Rx,6,"-1.00000 1.00000 6.00000, 3.07345 1.00002 7.41959, 3.11391 1.00002 7.40549, 3.72130 1.00001 6.33660, 5.15071 1.00000 8.85206, 4.58725 1.00000 9.84364"
3,-65.0903,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, 3.07345 1.00003 7.41959, 3.11391 1.00003 7.40549, 3.45806 1.00002 6.33660, 4.58725 1.00000 9.84364"
3,-65.8971,Tx-R-D-R-R-Rx,6,"-1.00000 1.00000 6.00000, 3.07518 1.00000 7.41959, 3.11275 1.00000 7.40651, 3.72086 1.00000 6.33660, 5.15071 1.00000 8.85229, 4.58725 1.00000 9.84364"
3,-66.1678,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, 4.39384 0.09976 7.39198, 5.16351 0.22822 7.59060, 5.01173 0.43149 6.33660, 4.58725 1.00000 9.84364"
3,-66.217,Tx-D-T-T-Rx,5,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.74224, 5.32052 1.00000 7.59027, 5.15187 1.00000 8.10854, 4.58725 1.00000 9.84364"
3,-66.2525,Tx-D-R-T-T-Rx,6,"-1.00000 1.00000 6.00000, 2.54919 1.00000 7.40478, 3.13992 0.99999 5.72291, 3.31743 1.00000 6.22830, 3.35547 1.00000 6.33660, 4.58725 1.00000 9.84364"
3,-66.4413,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 3.11391 1.00004 7.40549, 3.45806 1.00003 6.33660, 4.58725 1.00000 9.84364"
3,-66.4482,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.15665 1.00213 7.59629, 5.00618 1.00156 6.33660, 4.58725 1.00000 9.84364"
3,-66.6885,Tx-R-D-R-R-Rx,6,"-1.00000 1.00000 6.00000, 4.59723 0.09976 7.44448, 5.16352 0.19084 7.59062, 5.02419 0.38648 6.33660, 4.61089 0.96681 10.05640, 4.58725 1.00000 9.84364"
3,-66.6939,Tx-D-R-T-R-T-Rx,7,"-1.00000 1.00000 6.00000, 0.62582 0.92832 2.79702, 1.20885 0.93529 1.94646, 5.15072 0.98242 7.69711, 5.60468 0.98784 8.35939, 5.15072 0.99327 9.02164, 4.58725 1.00000 9.84364"
3,-66.7269,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.15072 1.00017 7.60204, 5.00132 1.00013 6.33660, 4.58725 1.00000 9.84364"
3,-66.7905,Tx-R-D-R-R-Rx,6,"-1.00000 1.00000 6.00000, 3.07345 1.00003 7.41959, 3.11391 1.00003 7.40549, 3.42879 1.00002 6.33660, 4.52458 1.00000 10.05640, 4.58725 1.00000 9.84364"
3,-66.8962,Tx-R-D-T-T-Rx,6,"-1.00000 1.00000 6.00000, -5.65853 1.00000 6.37610, 5.60166 1.00000 7.28516, 5.48078 1.00000 7.59004, 5.15072 1.00000 8.42251, 4.58725 1.00000 9.84364"
3,-67.1242,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 3.11391 1.00004 7.40549, 3.42879 1.00003 6.33660, 4.52458 1.00000 10.05640, 4.58725 1.00000 9.84364"
3,-67.4775,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 5.15665 1.00241 7.59629, 5.01851 1.00183 6.33660, 4.61058 1.00010 10.05640, 4.58725 1.00000 9.84364"
3,-67.6382,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 5.15072 1.00018 7.60204, 5.01354 1.00014 6.33660, 4.61031 1.00001 10.05640, 4.58725 1.00000 9.84364"
3,-67.7167,Tx-D-R-T-T-Rx,6,"-1.00000 1.00000 6.00000, 5.60481 1.00000 7.52665, 5.61647 1.00000 7.55260, 5.59976 1.00000 7.58980, 5.15072 1.00000 8.58937, 4.58725 1.00000 9.84364"
3,-67.7233,Tx-D-T-T-R-R-Rx,7,"-1.00000 1.00000 6.00000, 5.60166 1.00000 7.28516, 5.33861 1.00000 7.59027, 5.15071 1.00000 7.80820, 3.80811 1.00000 9.36545, 4.40383 1.00000 10.05640, 4.58725 1.00000 9.84364"
3,-67.9893,Tx-D-T-T-Rx,5,"-1.00000 1.00000 6.00000, 5.16617 1.00000 1.96069, 4.85276 1.00000 6.22830, 4.84480 1.00000 6.33660, 4.58725 1.00000 9.84364"
3,-68.143,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 5.60442 1.00040 7.52618, 5.59127 1.00040 7.58982, 5.32695 1.00029 6.33660, 4.58725 1.00000 9.84364"
3,-68.1593,Tx-D-T-T-Rx,5,"-1.00000 1.00000 6.00000, 3.09087 1.00000 6.33660, 3.64566 1.00000 7.63684, 3.80805 1.00000 8.01744, 4.58725 1.00000 9.84364"
3,-68.1828,Tx-D-T-T-R-Rx,6,"-1.00000 1.00000 6.00000, 5.60166 1.00000 7.28516, 5.29487 1.00000 7.59027, 5.15072 1.00000 7.73362, 3.80811 1.00000 9.06880, 4.58725 1.00000 9.84364"
3,-68.2029,Tx-D-T-T-R-Rx,6,"-1.00000 1.00000 6.00000, 5.16617 1.00000 1.96069, 4.86881 1.00000 6.22830, 4.86126 1.00000 6.33660, 4.60208 1.00000 10.05640, 4.58725 1.00000 9.84364"
3,-68.2421,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 2.44539 1.00017 7.40513, 3.20875 1.00013 6.33660, 5.15072 1.00003 9.05491, 4.58725 1.00000 9.84364"
3,-68.2878,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, 5.16344 1.00185 7.59025, 5.01832 1.00138 6.33660, 5.00578 1.00134 6.22830, 4.99324 1.00130 6.33660, 4.58725 1.00000 9.84364"
3,-68.4843,Tx-D-T-R-R-T-R-Rx,8,"-1.00000 1.00000 6.00000, 2.54778 1.00007 7.41774, 2.54717 1.00007 7.41959, 1.94533 1.00011 9.25430, 2.21254 1.00012 10.06890, 3.08158 1.00007 7.41959, 3.43684 1.00006 6.33660, 4.58725 1.00000 9.84364"
3,-68.6134,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 5.60166 1.00009 7.28516, 5.54184 1.00010 7.58992, 5.29052 1.00007 6.33660, 4.58725 1.00000 9.84364"
3,-68.7807,Tx-R-D-R-R-Rx,6,"-1.00000 1.00000 6.00000, -0.27590 0.99541 7.40635, 1.21306 0.98598 4.51446, 2.31355 0.98940 1.96475, 5.15072 0.99825 8.53815, 4.58725 1.00000 9.84364"
3,-68.8882,Tx-D-T-T-Rx,5,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.97688, 5.38054 1.00000 7.59025, 5.15072 1.00000 8.24307, 4.58725 1.00000 9.84364"
3,-68.9436,Tx-R-D-R-R-R-Rx,7,"-1.00000 1.00000 6.00000, 3.07518 1.00001 7.41959, 3.11275 1.00001 7.40651, 3.66632 1.00001 6.33660, 5.15079 1.00002 9.20568, 4.70387 1.00000 10.06890, 4.58725 1.00000 9.84364"
3,-68.975,Tx-R-D-R-T-R-T-R-Rx,9,"-1.00000 1.00000 6.00000, 3.46156 0.98171 1.94646, 5.45147 0.97355 3.75439, 5.57273 0.97445 3.97549, 3.56468 0.98931 7.63686, 3.35414 0.99087 8.02074, 3.80811 0.99423 8.84847, 4.47058 0.99914 10.05640, 4.58725 1.00000 9.84364"
3,-68.9768,Tx-D-R-T-R-T-Rx,7,"-1.00000 1.00000 6.00000, 2.44539 1.00035 7.40513, 3.42078 1.00027 6.33660, 5.15072 1.00012 8.23174, 5.60468 1.00008 8.72905, 5.15079 1.00005 9.22629, 4.58725 1.00000 9.84364"
3,-69.0959,Tx-D-T-R-T-R-Rx,7,"-1.00000 1.00000 6.00000, 5.16344 1.00194 7.59025, 5.02975 1.00149 6.33660, 5.01820 1.00145 6.22830, 5.00665 1.00141 6.33660, 4.60994 1.00008 10.05640, 4.58725 1.00000 9.84364"
3,-69.0996,Tx-R-T-T-D-R-Rx,7,"-1.00000 1.00000 6.00000, 0.79720 1.00274 7.40635, 2.94842 1.00602 5.72291, 3.08681 1.00623 5.61461, 5.45501 1.00984 3.76135, 3.80807 1.00319 7.88917, 4.58725 1.00000 9.84364"
3,-69.3117,Tx-D-T-T-R-Rx,6,"-1.00000 1.00000 6.00000, 3.09087 1.00000 6.33660, 3.58563 1.00000 7.63684, 3.80811 1.00000 8.22151, 4.50630 1.00000 10.05640, 4.58725 1.00000 9.84364"
3,-69.4795,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.97688, 3.80811 1.00000 8.97368, 4.58725 1.00000 9.84364"
3,-69.5374,Tx-D-T-T-R-Rx,6,"-1.00000 1.00000 6.00000, 5.60404 1.00018 7.52555, 5.53251 1.00017 7.58994, 5.15071 1.00015 7.93363, 3.80811 1.00005 9.14225, 4.58725 1.00000 9.84364"
3,-69.5946,Tx-R-D-R-R-R-Rx,7,"-1.00000 1.00000 6.00000, 3.07345 1.00003 7.41959, 3.11391 1.00003 7.40549, 3.66682 1.00003 6.33660, 5.15079 1.00003 9.20541, 4.70384 1.00001 10.06890, 4.58725 1.00000 9.84364"
3,-69.67,Tx-D-T-T-R-R-Rx,7,"-1.00000 1.00000 6.00000, 2.54919 1.00000 7.40478, 2.79793 1.00000 5.72291, 2.81394 1.00000 5.61461, 3.35642 1.00000 1.94646, 4.55579 1.00000 10.05640, 4.58725 1.00000 9.84364"
4,-56.3688,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.15664 1.00021 7.59630, 4.87403 1.00016 6.33660, 4.08725 1.00000 9.84364"
4,-57.7818,Tx-D-T-T-Rx,5,"-1.00000 1.00000 6.00000, 5.60166 1.00000 7.28516, 5.42113 1.00000 7.59016, 5.15071 1.00000 8.04701, 4.08725 1.00000 9.84364"
4,-60.681,Tx-R-R-R-Rx,5,"-1.00000 1.00000 6.00000, 1.44341 2.36833 1.96475, 2.60710 3.02001 3.88656, 5.15071 1.59556 8.08731, 4.08725 1.00000 9.84364"
4,-61.0245,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.15072 1.00017 7.60204, 4.86874 1.00012 6.33660, 4.08725 1.00000 9.84364"
4,-61.8331,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, 5.16617 1.00000 1.96069, 4.08725 1.00000 9.84364"
4,-62.5673,Tx-R-D-T-R-T-Rx,7,"-1.00000 1.00000 6.00000, 5.57273 0.91793 3.79862, 5.48119 0.91679 3.76796, 3.65988 0.96978 7.63687, 3.35414 0.97867 8.28633, 3.79944 0.99163 9.23226, 4.08725 1.00000 9.84364"
4,-62.8137,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 5.60166 1.00009 7.28516, 5.51180 1.00010 7.58998, 5.13673 1.00007 6.33660, 4.08725 1.00000 9.84364"
4,-62.9833,Tx-T-R-R-T-R-Rx,7,"-1.00000 1.00000 6.00000, 1.94533 1.00000 7.60799, 3.33441 1.00000 8.36636, 1.94533 1.00000 9.12472, 3.33441 1.00000 9.88309, 3.67470 1.00000 10.06890, 4.08725 1.00000 9.84364"
4,-64.3602,Tx-D-T-T-R-Rx,6,"-1.00000 1.00000 6.00000, 5.60166 1.00000 7.28516, 5.44818 1.00000 7.59011, 5.15072 1.00000 8.18114, 4.20061 1.00000 10.06890, 4.08725 1.00000 9.84364"
4,-64.4025,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 1.51730 2.48052 1.96885, 5.15071 1.33522 8.06061, 4.08725 1.00000 9.84364"
4,-64.4535,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, 5.15664 1.00041 7.59630, 4.88632 1.00030 6.33660, 4.86308 1.00029 6.22830, 4.83984 1.00028 6.33660, 4.08725 1.00000 9.84364"
4,-64.5314,Tx-R-D-R-R-Rx,6,"-1.00000 1.00000 6.00000, 5.57273 0.96281 3.80170, 5.47590 0.96227 3.76932, 3.76737 0.97778 6.26687, 5.15072 0.99035 8.28906, 4.08725 1.00000 9.84364"
4,-64.6444,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 5.15664 1.00060 7.59630, 4.89844 1.00046 6.33660, 4.13342 1.00003 10.06890, 4.08725 1.00000 9.84364"
4,-64.9426,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.16617 1.00000 1.96069, 3.80811 1.00000 8.49958, 4.08725 1.00000 9.84364"
4,-65.0903,Tx-D-T-T-Rx,5,"-1.00000 1.00000 6.00000, 5.60404 1.00020 7.52555, 5.56195 1.00020 7.58988, 5.15072 1.00014 8.21836, 4.08725 1.00000 9.84364"
4,-65.7663,Tx-D-R-T-R-T-Rx,7,"-1.00000 1.00000 6.00000, 0.62498 0.90468 2.80789, 1.26399 0.91405 1.94646, 5.45042 0.97549 7.59011, 5.60469 0.97775 7.79807, 5.15072 0.98441 8.41004, 4.08725 1.00000 9.84364"
4,-66.2174,Tx-D-T-T-R-Rx,6,"-1.00000 1.00000 6.00000, 5.60166 1.00000 7.28516, 5.35449 1.00000 7.59027, 5.15071 1.00000 7.84181, 3.80811 1.00000 9.49908, 4.08725 1.00000 9.84364"
4,-66.22,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.16344 1.00183 7.59025, 4.88005 1.00135 6.33660, 4.08725 1.00000 9.84364"
4,-66.271,Tx-R-D-R-T-R-T-Rx,8,"-1.00000 1.00000 6.00000, 3.46156 0.98170 1.94646, 5.45147 0.97354 3.75439, 5.57273 0.97459 3.99467, 3.73470 0.99041 7.63684, 3.35414 0.99369 8.39094, 3.80811 0.99760 9.29049, 4.08725 1.00000 9.84364"
4,-66.2985,Tx-R-D-R-R-Rx,6,"-1.00000 1.00000 6.00000, 1.45082 2.36945 1.96475, 1.45207 2.37014 1.96680, 2.61120 3.02001 3.88407, 5.15071 1.59624 8.08458, 4.08725 1.00000 9.84364"
4,-66.3174,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 1.45726 2.37009 1.96885, 2.61520 3.02001 3.88575, 5.15071 1.59690 8.08312, 4.08725 1.00000 9.84364"
4,-66.383,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, 5.17503 1.00000 1.96475, 4.08725 1.00000 9.84364"
4,-67.1474,Tx-D-R-R-R-Rx,6,"-1.00000 1.00000 6.00000, 1.47137 2.52250 1.96680, 1.47260 2.52315 1.96475, 2.40864 3.02001 3.52012, 5.15071 1.56450 8.07650, 4.08725 1.00000 9.84364"
4,-67.1893,Tx-R-D-R-R-R-Rx,7,"-1.00000 1.00000 6.00000, 5.57273 1.02464 3.79560, 5.48502 1.02497 3.76618, 5.25841 1.02208 5.23077, 4.75024 1.01560 1.94646, 3.80805 1.00358 8.03585, 4.08725 1.00000 9.84364"
4,-67.2361,Tx-D-R-T-R-T-Rx,7,"-1.00000 1.00000 6.00000, 2.44703 1.00031 7.40476, 3.53850 1.00024 6.33660, 5.15071 1.00014 7.91438, 5.60468 1.00011 8.35865, 5.15071 1.00008 8.80291, 4.08725 1.00000 9.84364"
4,-67.4358,Tx-D-T-T-Rx,5,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.97688, 5.27355 1.00000 7.59027, 5.15071 1.00000 7.82359, 4.08725 1.00000 9.84364"
4,-68.2588,Tx-D-T-T-Rx,5,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.74224, 5.18380 1.00000 7.59027, 5.15072 1.00000 7.65824, 4.08725 1.00000 9.84364"
4,-68.333,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 1.51722 2.47627 1.96680, 5.15071 1.33425 8.06018, 4.08725 1.00000 9.84364"
4,-68.3996,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 1.50402 2.37716 1.96885, 2.64112 3.02001 3.86993, 5.15071 1.60123 8.06564, 4.08725 1.00000 9.84364"
4,-68.4034,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 5.15072 1.00017 7.60204, 4.72070 1.00012 6.33660, 3.80811 1.00003 9.02217, 4.08725 1.00000 9.84364"
4,-68.645,Tx-D-R-T-T-Rx,6,"-1.00000 1.00000 6.00000, 5.60481 1.00000 7.52665, 5.61647 1.00000 7.54418, 5.58611 1.00000 7.58983, 5.15072 1.00000 8.24453, 4.08725 1.00000 9.84364"
4,-68.7122,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.97688, 3.80811 1.00000 9.45659, 4.08725 1.00000 9.84364"
4,-68.7176,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, 1.94533 1.00000 6.22830, 5.15072 1.00000 8.46687, 5.60468 0.99999 8.78390, 5.15072 1.00000 9.10094, 4.08725 1.00000 9.84364"
4,-69.0432,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.74224, 3.80811 1.00000 9.42491, 4.08725 1.00000 9.84364"
4,-69.0435,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 1.47099 2.51830 1.96885, 2.41467 3.02001 3.53558, 5.15071 1.56540 8.07802, 4.08725 1.00000 9.84364"
4,-69.1272,Tx-R-D-T-T-R-Rx,7,"-1.00000 1.00000 6.00000, 5.34580 1.00081 7.59027, 5.60404 1.00079 7.52555, 5.54642 1.00077 7.58991, 5.15071 1.00061 8.03196, 3.80811 1.00010 9.53178, 4.08725 1.00000 9.84364"
4,-69.1795,Tx-R-D-T-T-Rx,6,"-1.00000 1.00000 6.00000, -5.65853 1.00000 6.37610, 5.60166 1.00000 7.28516, 5.42113 1.00000 7.59016, 5.15071 1.00000 8.04701, 4.08725 1.00000 9.84364"
4,-69.2931,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 1.48848 2.60461 1.96475, 2.29454 3.02001 3.30863, 5.15071 1.54807 8.07056, 4.08725 1.00000 9.84364"
4,-69.3631,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, 3.03649 1.00015 7.41959, 5.60404 1.00025 6.51661, 5.52998 1.00024 6.33660, 4.08725 1.00000 9.84364"
4,-69.5248,Tx-R-R-T-R-T-Rx,7,"-1.00000 1.00000 6.00000, -5.65853 0.99999 2.80760, -4.40190 0.99999 1.94646, 5.15072 0.99999 8.49268, 5.60468 0.99999 8.80377, 5.15072 1.00000 9.11487, 4.08725 1.00000 9.84364"
4,-69.5614,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, 5.15072 1.00017 7.60204, 4.88098 1.00013 6.33660, 4.85790 1.00012 6.22830, 4.83481 1.00012 6.33660, 4.08725 1.00000 9.84364"
4,-69.7141,Tx-D-T-T-R-Rx,6,"-1.00000 1.00000 6.00000, 1.94533 1.00000 6.22830, 3.60849 1.00000 7.63684, 3.80808 1.00000 7.80588, 5.15071 1.00000 8.94297, 4.08725 1.00000 9.84364"
4,-69.8173,Tx-T-D-T-R-R-Rx,7,"-1.00000 1.00000 6.00000, -0.48804 1.00000 7.40635, -0.34403 1.00000 7.80193, -0.34034 1.00000 7.79419, 2.44819 0.99999 1.94646, 5.15072 0.99998 7.61383, 4.08725 1.00000 9.84364"
4,-69.9082,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.16617 1.00000 1.96069, 4.11641 1.00000 10.06890, 4.08725 1.00000 9.84364"
4,-69.9765,Tx-D-T-T-Rx,5,"-1.00000 1.00000 6.00000, 3.09087 1.00000 6.33660, 3.46034 1.00000 7.63706, 3.80811 1.00000 8.86111, 4.08725 1.00000 9.84364"
4,-70.0512,Tx-D-R-T-R-T-Rx,7,"-1.00000 1.00000 6.00000, 5.17503 1.00000 1.96475, 5.57273 1.00000 2.90028, 3.55916 1.00000 7.63685, 3.35414 1.00000 8.11912, 3.80811 1.00000 9.18699, 4.08725 1.00000 9.84364"
4,-70.1034,Tx-D-R-T-T-Rx,6,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.97688, 5.61647 1.00000 7.01388, 5.30499 1.00000 7.59027, 5.15071 1.00000 7.87574, 4.08725 1.00000 9.84364"
4,-70.1634,Tx-R-D-T-T-Rx,6,"-1.00000 1.00000 6.00000, 5.35076 1.00044 7.59027, 5.60481 1.00041 7.52665, 5.56340 1.00040 7.58987, 5.15072 1.00028 8.21995, 4.08725 1.00000 9.84364"
4,-70.2176,Tx-D-R-R-R-Rx,6,"-1.00000 1.00000 6.00000, 5.17503 1.00000 1.96475, 5.57273 1.00000 2.58123, 3.55089 1.00000 5.71528, 5.15072 1.00000 8.19517, 4.08725 1.00000 9.84364"
4,-70.268,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, 5.15072 1.00018 7.60204, 4.89306 1.00013 6.33660, 4.13311 1.00001 10.06890, 4.08725 1.00000 9.84364"
5,-62.0831,Tx-D-T-T-R-Rx,6,"-1.00000 1.00000 6.00000, 0.86289 1.00000 7.40635, 1.94533 1.00000 8.55371, 3.33441 1.00001 10.02610, 3.37477 1.00001 10.06890, 3.58725 1.00000 9.84364"
5,-62.4556,Tx-R-D-R-T-R-T-Rx,8,"-1.00000 1.00000 6.00000, 2.41091 0.99998 7.41959, 2.44356 0.99998 7.40600, 2.90332 0.99999 5.72291, 3.42622 0.99999 7.63714, 3.80811 1.00000 9.03514, 3.60670 1.00000 9.77243, 3.58725 1.00000 9.84364"
5,-63.9908,Tx-T-R-R-R-T-Rx,7,"-1.00000 1.00000 6.00000, 1.94533 1.00000 7.71715, 3.33441 1.00000 8.52700, 1.94533 1.00000 9.33684, 3.20094 1.00001 10.06890, 3.33441 1.00000 9.99105, 3.58725 1.00000 9.84364"
5,-64.9778,Tx-D-T-R-T-R-Rx,7,"-1.00000 1.00000 6.00000, 2.54778 1.00000 7.41774, 2.54633 1.00000 7.41959, 1.94533 1.00000 8.18983, 3.33441 1.00001 9.97005, 3.41151 1.00001 10.06890, 3.58725 1.00000 9.84364"
5,-66.3296,Tx-D-T-T-R-Rx,6,"-1.00000 1.00000 6.00000, 5.60166 1.00000 7.28516, 5.39744 1.00000 7.59021, 5.15071 1.00000 7.95875, 3.73804 1.00000 10.06890, 3.58725 1.00000 9.84364"
5,-66.8404,Tx-R-D-R-R-T-R-T-Rx,9,"-1.00000 1.00000 6.00000, 5.57273 0.99208 3.76436, 5.49239 0.99198 3.73703, 5.57273 0.99223 3.43078, 5.18811 0.99345 1.96475, 3.69999 0.99817 7.63684, 3.35414 0.99926 8.95507, 3.56858 0.99994 9.77247, 3.58725 1.00000 9.84364"
5,-66.8913,Tx-R-D-T-R-R-T-Rx,8,"-1.00000 1.00000 6.00000, 5.57273 0.91563 3.79846, 5.48146 0.91446 3.76789, 3.69708 0.96893 7.63687, 3.35414 0.97940 8.38044, 3.80811 0.99326 9.36475, 3.62009 0.99900 9.77243, 3.58725 1.00000 9.84364"
5,-67.3809,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, 3.09087 1.00000 6.33660, 3.43874 1.00000 7.63711, 3.80811 1.00000 9.01798, 3.60630 1.00000 9.77243, 3.58725 1.00000 9.84364"
5,-67.5524,Tx-D-T-T-Rx,5,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.74224, 3.80811 1.00000 9.50273, 3.63339 1.00000 9.77243, 3.58725 1.00000 9.84364"
5,-68.26,Tx-D-R-T-T-Rx,6,"-1.00000 1.00000 6.00000, 3.11391 1.00005 7.40549, 3.22448 1.00003 6.33660, 3.35902 1.00002 7.63728, 3.57989 1.00000 9.77244, 3.58725 1.00000 9.84364"
5,-68.3097,Tx-R-D-T-R-T-Rx,7,"-1.00000 1.00000 6.00000, 5.15072 0.99998 7.77804, 3.80803 1.00000 8.16610, 3.80192 1.00000 8.18101, 3.35414 1.00000 9.27440, 3.55811 1.00000 9.77249, 3.58725 1.00000 9.84364"
5,-68.6227,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, 5.16617 1.00000 1.96069, 3.69355 1.00000 7.63684, 3.35414 1.00000 8.94507, 3.56879 1.00000 9.77246, 3.58725 1.00000 9.84364"
5,-68.7081,Tx-R-D-R-T-R-R-T-Rx,9,"-1.00000 1.00000 6.00000, 3.46156 0.98158 1.94646, 5.45148 0.97336 3.75440, 5.57273 0.97443 3.99932, 3.77186 0.99035 7.63684, 3.35414 0.99404 8.48057, 3.80811 0.99805 9.39752, 3.62251 0.99969 9.77243, 3.58725 1.00000 9.84364"
5,-68.7123,Tx-D-R-R-R-Rx,6,"-1.00000 1.00000 6.00000, 0.62613 0.93720 2.79293, 1.18664 0.94298 1.94646, 5.15071 0.98387 7.93294, 3.73639 0.99846 10.06890, 3.58725 1.00000 9.84364"
5,-69.0453,Tx-R-D-T-R-R-R-T-Rx,9,"-1.00000 1.00000 6.00000, 5.57273 0.93335 3.79968, 5.47937 0.93240 3.76843, 3.39936 0.97545 7.63721, 3.35414 0.97638 7.72130, 3.80811 0.98578 8.56566, 3.35414 0.99518 9.41004, 3.54901 0.99921 9.77251, 3.58725 1.00000 9.84364"
5,-69.2064,Tx-D-R-R-T-T-Rx,7,"-1.00000 1.00000 6.00000, 2.44703 1.00035 7.40476, 3.44327 1.00027 6.33660, 5.15072 1.00013 8.16731, 3.80811 1.00002 9.60684, 3.65367 1.00001 9.77243, 3.58725 1.00000 9.84364"
5,-69.6169,Tx-R-D-T-R-T-Rx,7,"-1.00000 1.00000 6.00000, 5.57273 0.89726 3.79720, 5.48363 0.89586 3.76733, 3.80804 0.96972 8.07670, 3.35414 0.98973 9.24408, 3.55959 0.99878 9.77248, 3.58725 1.00000 9.84364"
5,-69.7058,Tx-R-D-R-T-T-Rx,7,"-1.00000 1.00000 6.00000, 3.07518 1.00000 7.41959, 3.11275 1.00000 7.40651, 3.22367 1.00000 6.33660, 3.35851 1.00000 7.63728, 3.57987 1.00000 9.77244, 3.58725 1.00000 9.84364"
