Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,Interaction_Coordinates
11,-50.5794,Tx-R-Rx,3,"1 -6 1, 0.461623 -1.94646 0.999998, -0.587252 -9.84364 1"
11,-50.8947,Tx-T-T-Rx,4,"1 -6 1, 0.419239 -7.40635 1, 0.34034 -7.59741 1, -0.587252 -9.84364 1"
11,-52.182,Tx-D-R-Rx,4,"1 -6 1, 1.48981 -1.9668 1, 1.48927 -1.96475 1, -0.587252 -9.84364 1"
11,-52.3754,Tx-T-T-D-Rx,5,"1 -6 1, 0.604633 -7.40635 1, 0.340341 -8.34646 1, 0.326242 -8.39661 1, -0.587252 -9.84364 1"
11,-53.0998,Tx-R-D-R-Rx,5,"1 -6 1, -0.742233 -7.53517 1.00001, 0.326749 -8.4771 1.00001, 0.34034 -8.49684 1.00001, -0.587252 -9.84364 1"
11,-53.7578,Tx-D-R-Rx,4,"1 -6 1, -0.845739 -9.27759 1.36095, -0.644528 -10.0689 1.07999, -0.587252 -9.84364 1"
11,-54.1182,Tx-T-R-T-R-Rx,6,"1 -6 1, -0.742233 -7.67677 1, -0.862887 -7.79289 1, -0.742233 -7.90901 1, 0.34034 -8.9509 1, -0.587252 -9.84364 1"
11,-54.5353,Tx-T-T-D-Rx,5,"1 -6 1, 0.42916 -7.40635 1, 0.34034 -7.62517 1, 0.326246 -7.6599 1, -0.587252 -9.84364 1"
11,-55.3417,Tx-D-T-Rx,4,"1 -6 1, 2.27987 -1.96885 1, 0.300136 -7.40635 1, -0.587252 -9.84364 1"
11,-55.8628,Tx-R-D-Rx,4,"1 -6 1, 0.435388 -1.94646 0.688785, 0.17343 -3.82714 0.544396, -0.587252 -9.84364 1"
11,-55.877,Tx-R-D-Rx,4,"1 -6 1, 0.520403 -1.94646 0.976862, 0.35033 -3.38392 0.968659, -0.587252 -9.84364 1"
11,-55.9568,Tx-R-R-Rx,4,"1 -6 1, 0.461623 -1.94646 0.389294, 0.206376 -3.86826 0.0997569, -0.587252 -9.84364 1"
11,-56.1671,Tx-T-R-T-R-R-Rx,7,"1 -6 1, -0.742233 -7.87329 1, -0.862887 -8.00302 1, -0.742233 -8.13275 1, 0.34034 -9.29676 1, -0.377766 -10.0689 1.00001, -0.587252 -9.84364 1"
11,-56.1916,Tx-D-R-Rx,4,"1 -6 1, -0.866795 -9.32053 1.33426, -0.651926 -10.0689 1.07734, -0.587252 -9.84364 1"
11,-56.1962,Tx-D-R-Rx,4,"1 -6 1, 0.456301 -1.96475 0.109905, 0.444669 -2.05257 0.0997569, -0.587252 -9.84364 1"
11,-56.6904,Tx-D-Rx,3,"1 -6 1, 1.495 -1.96885 1, -0.587252 -9.84364 1"
11,-57.1928,Tx-D-R-Rx,4,"1 -6 1, -0.742233 -8.58062 1, -0.607625 -10.0689 1.00001, -0.587252 -9.84364 1"
11,-57.5281,Tx-D-Rx,3,"1 -6 1, 1.42451 -1.96475 1, -0.587252 -9.84364 1"
11,-57.5305,Tx-D-T-Rx,4,"1 -6 1, 2.27461 -1.9668 1, 0.298277 -7.40635 1, -0.587252 -9.84364 1"
11,-57.7493,Tx-D-R-Rx,4,"1 -6 1, 1.3062 -4.20927 0.81984, 0.884494 -1.94646 0.859963, -0.587252 -9.84364 1"
11,-57.9917,Tx-T-T-D-R-Rx,6,"1 -6 1, 0.604633 -7.40635 1, 0.340341 -8.34646 1.00001, 0.326242 -8.39661 1.00001, -0.478816 -10.0689 1.00001, -0.587252 -9.84364 1"
11,-58.1572,Tx-T-R-T-D-R-R-Rx,8,"1 -6 1, -0.585644 -7.30569 0.0997569, -0.761351 -7.45037 0, -0.937058 -7.59505 0.0997569, -1.24696 -7.85024 0.275704, -1.53363 -8.10386 0.415685, -1.94533 -8.50858 0.551614, -0.587252 -9.84364 1"
11,-58.4,Tx-T-D-R-T-Rx,6,"1 -6 1, 0.400468 -7.373 0.0997569, 0.385905 -7.40635 0.07789, 0.315583 -7.58248 0, 0.225519 -7.80804 0.0997569, -0.587252 -9.84364 1"
11,-58.4044,Tx-D-Rx,3,"1 -6 1, 0.456193 -1.96475 0.109905, -0.587252 -9.84364 1"
11,-58.5085,Tx-R-D-Rx,4,"1 -6 1, -0.742233 -7.53348 1.00008, 0.325512 -8.47329 1.00013, -0.587252 -9.84364 1"
11,-58.5251,Tx-D-R-Rx,4,"1 -6 1, 2.27987 -1.96885 1.16729, -0.659806 -9.03233 1.4699, -0.587252 -9.84364 1"
11,-58.8069,Tx-R-R-Rx,4,"1 -6 1, 0.48118 -1.94646 1, -0.558423 -10.0689 1.00001, -0.587252 -9.84364 1"
11,-58.9078,Tx-D-R-Rx,4,"1 -6 1, -0.742508 -4.43085 0.795636, -0.73658 -4.20705 0.80344, -0.587252 -9.84364 1"
11,-58.9985,Tx-T-R-T-D-Rx,6,"1 -6 1, 0.837421 -4.96717 0.0997569, 0.819405 -4.85272 0, 0.80139 -4.73827 0.0997569, 0.364806 -1.96475 2.51723, -0.587252 -9.84364 1"
11,-59.1111,Tx-R-R-R-Rx,5,"1 -6 1, -0.742233 -7.7846 0.164037, -0.608267 -7.92182 0.0997569, 0.34034 -8.89349 0.55492, -0.587252 -9.84364 1"
11,-59.2447,Tx-T-D-R-T-Rx,6,"1 -6 1, 0.522762 -7.40635 1.01013, 0.382962 -7.81832 1.01309, 1.35149 -8.49304 1.00873, 0.34034 -9.19744 1.00418, -0.587252 -9.84364 1"
11,-59.3251,Tx-D-Rx,3,"1 -6 1, 0.445235 -1.96475 2.51723, -0.587252 -9.84364 1"
11,-59.4187,Tx-D-R-T-T-Rx,6,"1 -6 1, 1.29855 -4.3847 0.797001, 0.85367 -1.94646 0.844889, 0.521343 -3.76782 0.880663, 0.511786 -3.8202 0.881692, -0.587252 -9.84364 1"
11,-59.4515,Tx-T-R-T-D-R-Rx,7,"1 -6 1, -0.630344 -7.35314 0.0997569, -0.811004 -7.50309 0, -0.991665 -7.65303 0.0997569, -1.61559 -8.17087 0.444276, -1.94533 -8.49767 0.552845, -0.587252 -9.84364 1"
11,-59.5356,Tx-D-R-Rx,4,"1 -6 1, -0.742233 -8.58062 1.2181, -0.867899 -8.66972 1.22889, -0.587252 -9.84364 1"
11,-59.5565,Tx-T-R-T-D-Rx,6,"1 -6 1, 0.837126 -4.96378 0.0997569, 0.819077 -4.84895 0, 0.801029 -4.73413 0.0997569, 0.365097 -1.96069 2.50925, -0.587252 -9.84364 1"
11,-59.7725,Tx-D-R-R-Rx,5,"1 -6 1, 1.48981 -1.9668 1, 1.4893 -1.96475 1, -0.531098 -10.0689 1.00001, -0.587252 -9.84364 1"
11,-60.029,Tx-D-R-Rx,4,"1 -6 1, 2.27461 -1.9668 1.1673, -0.659999 -9.03118 1.46986, -0.587252 -9.84364 1"
11,-60.1103,Tx-D-R-Rx,4,"1 -6 1, 0.457417 -1.96069 0.117892, 0.455538 -1.94646 0.119479, -0.587252 -9.84364 1"
11,-60.2373,Tx-R-D-R-Rx,5,"1 -6 1, 1.10062 -7.40635 1, 1.48981 -1.9668 1, 1.48927 -1.96475 1, -0.587252 -9.84364 1"
11,-60.3251,Tx-T-R-T-D-R-Rx,7,"1 -6 1, -0.567507 -7.30309 0.0997569, -0.741204 -7.44749 0, -0.914901 -7.59188 0.0997569, -1.04172 -7.69731 0.17259, -1.94533 -8.55483 0.503165, -0.587252 -9.84364 1"
11,-60.3392,Tx-T-D-R-T-Rx,6,"1 -6 1, 2.48298 -7.40635 0.999999, 4.39148 -9.21624 0.999998, 2.26985 -7.40635 0.999997, 0.34034 -9.05234 0.999999, -0.587252 -9.84364 1"
11,-60.4478,Tx-T-D-T-Rx,5,"1 -6 1, -0.742233 -8.42661 1.16721, -0.843686 -8.56791 1.17695, -0.841131 -8.58062 1.17518, -0.587252 -9.84364 1"
11,-60.7219,Tx-T-R-T-D-Rx,6,"1 -6 1, -0.104709 -7.63631 0.0997569, -0.227123 -7.81763 0, -0.349537 -7.99895 0.0997569, -0.742233 -8.58062 0.41977, -0.587252 -9.84364 1"
12,-39.4181,Tx-R-R-Rx,4,"1 -6 1, -0.742233 -8.05895 1, 0.34034 -9.33832 1, -0.0872521 -9.84364 1"
12,-42.8856,Tx-T-T-Rx,4,"1 -6 1, 0.602184 -7.40635 1, 0.340341 -8.33202 1, -0.0872521 -9.84364 1"
12,-43.1684,Tx-D-Rx,3,"1 -6 1, -0.742233 -8.58062 1, -0.0872521 -9.84364 1"
12,-43.5541,Tx-T-T-D-Rx,5,"1 -6 1, 0.604633 -7.40635 1, 0.340341 -8.34646 1, 0.326242 -8.39661 1, -0.0872521 -9.84364 1"
12,-44.6384,Tx-R-R-R-Rx,5,"1 -6 1, -0.742233 -8.30026 1, 0.34034 -9.72958 1.00001, 0.0833492 -10.0689 1.00001, -0.0872521 -9.84364 1"
12,-48.9377,Tx-T-R-T-R-Rx,6,"1 -6 1, -0.742233 -7.91674 1, -0.862887 -8.04948 1, -0.742233 -8.18221 1, 0.34034 -9.37322 1, -0.0872521 -9.84364 1"
12,-49.6432,Tx-D-R-Rx,4,"1 -6 1, 2.27461 -1.9668 1, -0.742233 -8.43857 1, -0.0872521 -9.84364 1"
12,-49.8906,Tx-D-R-Rx,4,"1 -6 1, 2.27987 -1.96885 1, -0.742233 -8.44094 1, -0.0872521 -9.84364 1"
12,-53.0622,Tx-D-Rx,3,"1 -6 1, -0.683498 -9.0719 1.44525, -0.0872521 -9.84364 1"
12,-53.8775,Tx-D-Rx,3,"1 -6 1, -0.690705 -9.07151 1.42427, -0.0872521 -9.84364 1"
12,-54.3226,Tx-D-R-Rx,4,"1 -6 1, -0.742233 -8.58062 1, -0.173351 -10.0689 1.00001, -0.0872521 -9.84364 1"
12,-55.3773,Tx-R-R-R-Rx,5,"1 -6 1, -0.626199 -7.92182 0.0997569, -0.742233 -8.05895 0.163992, 0.34034 -9.33832 0.76329, -0.0872521 -9.84364 1"
12,-56.1454,Tx-D-R-R-Rx,5,"1 -6 1, 1.48981 -1.9668 1, 1.48906 -1.96475 1, -0.742233 -8.05568 1, -0.0872521 -9.84364 1"
12,-56.4243,Tx-T-R-T-R-R-Rx,7,"1 -6 1, -0.742233 -8.14138 1, -0.862887 -8.28968 1, -0.742233 -8.43798 1, 0.34034 -9.76857 1.00001, 0.0960068 -10.0689 1.00001, -0.0872521 -9.84364 1"
12,-56.9529,Tx-T-R-T-D-Rx,6,"1 -6 1, -0.142553 -7.69237 0.0997569, -0.269161 -7.8799 0, -0.395768 -8.06743 0.0997569, -0.742233 -8.58062 0.372744, -0.0872521 -9.84364 1"
12,-57.1198,Tx-D-R-Rx,4,"1 -6 1, 1.495 -1.96885 1, -0.742233 -8.06029 1, -0.0872521 -9.84364 1"
12,-57.1513,Tx-R-D-R-Rx,5,"1 -6 1, -0.742233 -7.53504 1.00003, 0.326247 -8.47645 1.00005, 0.34034 -8.52007 1.00005, -0.0872521 -9.84364 1"
12,-57.2897,Tx-R-D-Rx,4,"1 -6 1, -0.742233 -7.53504 1.00004, 0.326247 -8.47645 1.00006, -0.0872521 -9.84364 1"
12,-57.4367,Tx-D-R-R-Rx,5,"1 -6 1, -0.742233 -8.58062 1, 0.34034 -9.80896 1.00001, 0.111262 -10.0689 1.00001, -0.0872521 -9.84364 1"
12,-58.0918,Tx-T-D-R-T-Rx,6,"1 -6 1, 0.452125 -7.40635 1.00008, 0.353054 -7.66066 1.00009, 1.35149 -8.55496 1.00005, 0.34034 -9.46064 1.00002, -0.0872521 -9.84364 1"
12,-58.2229,Tx-R-D-R-Rx,5,"1 -6 1, 0.896075 -7.40635 0.817205, 0.493957 -1.96475 0.109905, 0.487479 -2.05257 0.0997569, -0.0872521 -9.84364 1"
12,-58.6367,Tx-D-R-R-Rx,5,"1 -6 1, 1.29914 -4.35886 0.782924, 0.974727 -1.94646 0.412411, 0.700976 -3.98215 0.0997569, -0.0872521 -9.84364 1"
12,-58.7246,Tx-D-R-Rx,4,"1 -6 1, 1.42451 -1.96475 1, -0.742233 -8.01478 1, -0.0872521 -9.84364 1"
12,-58.913,Tx-T-R-T-D-Rx,6,"1 -6 1, 0.888634 -4.96717 0.0997569, 0.876293 -4.85272 0, 0.863952 -4.73827 0.0997569, 0.564893 -1.96475 2.51723, -0.0872521 -9.84364 1"
12,-58.9922,Tx-D-R-T-T-Rx,6,"1 -6 1, 0.627571 -1.96475 0.109904, 0.619604 -2.05256 0.0997569, 0.462122 -3.78835 0.300324, 0.458824 -3.8247 0.304524, -0.0872521 -9.84364 1"
12,-59.2935,Tx-D-Rx,3,"1 -6 1, 0.619988 -1.96475 2.51723, -0.0872521 -9.84364 1"
12,-59.3703,Tx-D-R-Rx,4,"1 -6 1, -0.787549 -8.66212 1.38896, -0.183905 -10.0689 1.05369, -0.0872521 -9.84364 1"
12,-59.3761,Tx-T-T-D-Rx,5,"1 -6 1, 0.538526 -7.40635 1.59137, 0.340341 -8.01033 1.84534, 0.327256 -8.0502 1.8621, -0.0872521 -9.84364 1"
12,-59.3927,Tx-T-D-T-Rx,5,"1 -6 1, 1.20902 -7.40635 1, 1.35149 -8.36497 1, 0.34034 -9.40418 1, -0.0872521 -9.84364 1"
12,-59.4715,Tx-T-R-T-D-Rx,6,"1 -6 1, 0.888433 -4.96378 0.0997569, 0.87607 -4.84895 0, 0.863707 -4.73413 0.0997569, 0.565098 -1.96069 2.50925, -0.0872521 -9.84364 1"
12,-59.5177,Tx-R-D-R-Rx,5,"1 -6 1, 1.12723 -7.40635 0.927178, 1.3378 -5.07883 0.806652, 0.93309 -1.94646 0.861561, -0.0872521 -9.84364 1"
12,-59.5568,Tx-T-R-D-T-R-Rx,7,"1 -6 1, -0.455096 -7.72249 0.0997569, -0.616337 -7.91336 0, -0.742233 -8.06239 0.07789, -0.706421 -8.10463 0.0997569, 0.34034 -9.33929 0.738911, -0.0872521 -9.84364 1"
12,-59.9297,Tx-R-R-R-R-Rx,6,"1 -6 1, 1.15241 -7.40635 0.902209, 1.33934 -5.6815 0.782268, 1.1781 -4.1639 0.660629, 0.900693 -1.94646 0.735028, -0.0872521 -9.84364 1"
12,-60.0226,Tx-T-R-R-T-Rx,6,"1 -6 1, -1.94533 -7.4932 0.300537, -2.79078 -7.92182 0.0997569, -3.33441 -8.19742 0.228858, -1.94533 -8.90165 0.55874, -0.0872521 -9.84364 1"
12,-60.0238,Tx-T-D-R-T-R-Rx,7,"1 -6 1, 0.452817 -7.40635 1.0001, 0.353335 -7.66204 1.00012, 1.35149 -8.74014 1.00008, 0.34034 -9.83229 1.00003, 0.121288 -10.0689 1.00002, -0.0872521 -9.84364 1"
12,-60.0853,Tx-R-R-D-Rx,5,"1 -6 1, 0.896038 -7.40635 0.813037, 0.499418 -2.04108 0.0997569, 0.493776 -1.96475 0.109905, -0.0872521 -9.84364 1"
12,-60.2937,Tx-R-R-R-R-Rx,6,"1 -6 1, -0.626194 -8.14706 0.0997569, -0.742233 -8.30026 0.163995, 0.34034 -9.72958 0.763296, 0.0833482 -10.0689 0.905564, -0.0872521 -9.84364 1"
12,-60.5163,Tx-D-R-Rx,4,"1 -6 1, -0.73953 -4.43514 0.788207, -0.714163 -4.20705 0.796444, -0.0872521 -9.84364 1"
12,-60.7308,Tx-R-R-T-R-T-Rx,7,"1 -6 1, -0.742233 -8.03744 1.79533, -0.363082 -8.48083 1.96842, 0.34034 -8.78484 1.75239, 1.35149 -9.22184 1.44185, 0.34034 -9.65884 1.13132, -0.0872521 -9.84364 1"
12,-60.7624,Tx-R-R-R-Rx,5,"1 -6 1, 0.896429 -7.40635 0.828489, 0.494335 -1.94646 0.162619, 0.456375 -2.46191 0.0997569, -0.0872521 -9.84364 1"
12,-60.8269,Tx-T-R-R-R-T-R-Rx,8,"1 -6 1, -0.742233 -7.7929 1, -0.862887 -7.91706 1, -0.742233 -8.04123 1, -0.862887 -8.16539 1, -0.742233 -8.28955 1, 0.34034 -9.40361 1, -0.0872521 -9.84364 1"
12,-60.9143,Tx-D-R-R-R-Rx,6,"1 -6 1, 2.27461 -1.9668 1, -0.742233 -7.51621 1, 0.34034 -9.50758 1.00001, 0.0351979 -10.0689 1.00001, -0.0872521 -9.84364 1"
12,-61.0195,Tx-R-D-R-Rx,5,"1 -6 1, 1.263 -7.40635 1, 2.27987 -1.96885 1, -0.742233 -8.44094 1, -0.0872521 -9.84364 1"
12,-61.6665,Tx-T-R-R-R-T-R-R-Rx,9,"1 -6 1, -0.742233 -8.00304 1, -0.862887 -8.14175 1, -0.742233 -8.28047 1, -0.862887 -8.41918 1, -0.742233 -8.5579 1, 0.34034 -9.80253 1.00001, 0.108664 -10.0689 1.00001, -0.0872521 -9.84364 1"
12,-61.6975,Tx-T-R-T-D-R-Rx,7,"1 -6 1, -0.76692 -7.31154 0.0997569, -0.962715 -7.45687 0, -1.15851 -7.6022 0.0997569, -1.45074 -7.81911 0.248646, -1.94533 -8.24472 0.4066, -0.0872521 -9.84364 1"
12,-61.7965,Tx-R-D-R-Rx,5,"1 -6 1, 5.65853 -3.85762 0.999996, 1.54702 -1.9668 0.999998, -0.742233 -8.09134 0.999999, -0.0872521 -9.84364 1"
12,-61.8975,Tx-T-D-R-T-R-Rx,7,"1 -6 1, -0.700918 -7.93304 0.0997569, -0.742233 -7.97999 0.07789, -0.633106 -8.11466 0, -0.493343 -8.28714 0.0997569, 0.34034 -9.31596 0.694803, -0.0872521 -9.84364 1"
12,-61.9301,Tx-D-Rx,3,"1 -6 1, -0.876959 -8.93396 1.28594, -0.0872521 -9.84364 1"
12,-62.0369,Tx-R-D-R-R-Rx,6,"1 -6 1, 1.12827 -7.40635 0.903766, 1.33395 -5.15142 0.749462, 1.2224 -4.14502 0.667919, 0.937195 -1.94646 0.740235, -0.0872521 -9.84364 1"
12,-62.0559,Tx-R-R-T-T-Rx,6,"1 -6 1, 4.52902 -1.94646 0.999998, 5.65853 -3.24385 0.999997, 2.03465 -7.40635 0.999999, 0.34034 -9.35249 1, -0.0872521 -9.84364 1"
13,-35.9552,Tx-T-Rx,3,"1 -6 1, 0.78513 -7.40635 1, 0.412748 -9.84364 1"
13,-36.4929,Tx-T-R-Rx,4,"1 -6 1, 0.732143 -7.40635 1, 0.34034 -9.46347 1, 0.412748 -9.84364 1"
13,-38.9768,Tx-T-D-R-Rx,5,"1 -6 1, 0.632446 -7.40635 1.00001, 0.353335 -8.4743 1.00001, 0.34034 -8.68266 1.00001, 0.412748 -9.84364 1"
13,-39.5787,Tx-T-D-Rx,4,"1 -6 1, 0.632446 -7.40635 1.00001, 0.353335 -8.4743 1.00001, 0.412748 -9.84364 1"
13,-42.1523,Tx-R-T-Rx,4,"1 -6 1, -0.742233 -8.31136 1, 0.34034 -9.74758 1, 0.412748 -9.84364 1"
13,-44.807,Tx-T-R-Rx,4,"1 -6 1, 0.80767 -7.40635 1, 0.443547 -10.0689 1, 0.412748 -9.84364 1"
13,-45.2626,Tx-T-R-R-Rx,5,"1 -6 1, 0.760245 -7.40635 1, 0.34034 -9.86943 1, 0.374343 -10.0689 1, 0.412748 -9.84364 1"
13,-48.39,Tx-T-D-R-R-Rx,6,"1 -6 1, 0.632446 -7.40635 1.00001, 0.353335 -8.4743 1.00002, 0.34034 -8.75122 1.00002, 0.402173 -10.0689 1.00001, 0.412748 -9.84364 1"
13,-48.8214,Tx-T-D-R-Rx,5,"1 -6 1, 0.632446 -7.40635 1.00001, 0.353335 -8.4743 1.00002, 0.40539 -10.0689 1.00001, 0.412748 -9.84364 1"
13,-48.9057,Tx-T-D-R-Rx,5,"1 -6 1, 0.452817 -7.40635 1.00009, 0.353335 -7.66204 1.0001, 1.35149 -8.7863 1.00005, 0.412748 -9.84364 1"
13,-50.5304,Tx-D-T-Rx,4,"1 -6 1, -0.730086 -8.77715 1.43808, 0.34034 -9.77607 1.02776, 0.412748 -9.84364 1"
13,-50.7054,Tx-D-R-T-Rx,5,"1 -6 1, 1.48981 -1.9668 1, 1.48953 -1.96475 1, 0.745843 -7.40635 1, 0.412748 -9.84364 1"
13,-50.7878,Tx-T-D-Rx,4,"1 -6 1, 1.20902 -7.40635 1, 1.35149 -8.36497 1, 0.412748 -9.84364 1"
13,-51.1136,Tx-D-T-Rx,4,"1 -6 1, -0.742233 -8.58062 1, 0.34034 -9.76446 1, 0.412748 -9.84364 1"
13,-51.5189,Tx-D-T-Rx,4,"1 -6 1, -0.73891 -8.78821 1.40732, 0.34034 -9.77728 1.02561, 0.412748 -9.84364 1"
13,-51.6089,Tx-R-R-T-Rx,5,"1 -6 1, -0.678989 -9.12465 1.4353, 0.202468 -10.0689 1.08384, 0.34034 -9.9212 1.02887, 0.412748 -9.84364 1"
13,-51.9883,Tx-D-R-T-R-Rx,6,"1 -6 1, 1.48981 -1.9668 1, 1.48949 -1.96475 1, 0.645813 -7.40635 1, 0.34034 -9.37662 1, 0.412748 -9.84364 1"
13,-53.1494,Tx-T-R-Rx,4,"1 -6 1, 0.78513 -7.40635 2.4782, 0.706374 -7.92182 3.02001, 0.412748 -9.84364 1"
13,-53.523,Tx-T-D-Rx,4,"1 -6 1, 0.568173 -7.40635 1.57886, 0.345738 -8.13077 1.87704, 0.412748 -9.84364 1"
13,-53.6164,Tx-T-R-R-Rx,5,"1 -6 1, 0.732143 -7.40635 2.4782, 0.633966 -7.92182 3.02001, 0.34034 -9.46347 1.39959, 0.412748 -9.84364 1"
13,-53.7779,Tx-T-D-R-Rx,5,"1 -6 1, 1.20902 -7.40635 1, 1.35149 -8.36497 1, 0.34034 -9.74483 1, 0.412748 -9.84364 1"
13,-53.8512,Tx-T-D-R-Rx,5,"1 -6 1, 0.539786 -7.40635 1.0055, 0.396453 -7.84436 1.00722, 1.35149 -8.8526 1.00358, 0.412748 -9.84364 1"
13,-54.1702,Tx-D-T-Rx,4,"1 -6 1, -0.655937 -8.9493 1.48912, 0.34034 -9.78304 1.03314, 0.412748 -9.84364 1"
13,-54.4535,Tx-T-D-R-R-Rx,6,"1 -6 1, 0.452817 -7.40635 1.00007, 0.353335 -7.66204 1.00008, 1.35149 -9.01845 1.00004, 0.578496 -10.0689 1.00001, 0.412748 -9.84364 1"
13,-54.5849,Tx-R-T-Rx,4,"1 -6 1, 0.800811 -1.94646 0.999998, 0.532515 -7.40635 0.999999, 0.412748 -9.84364 1"
13,-54.9332,Tx-T-D-R-R-Rx,6,"1 -6 1, 0.452817 -7.40635 1.0001, 0.353335 -7.66204 1.00012, 1.35149 -8.70809 1.00006, 0.34034 -9.76776 1, 0.412748 -9.84364 1"
13,-55.4717,Tx-T-R-R-Rx,5,"1 -6 1, 0.909951 -7.40635 1.00001, 0.739467 -10.0689 1.00004, 0.568892 -7.40635 1.00002, 0.412748 -9.84364 1"
13,-55.7181,Tx-T-R-R-R-Rx,6,"1 -6 1, 0.887738 -7.40635 1.00001, 0.675201 -10.0689 1.00004, 0.462573 -7.40635 1.00002, 0.34034 -8.93695 1.00001, 0.412748 -9.84364 1"
13,-55.9336,Tx-T-R-R-R-Rx,6,"1 -6 1, 1.19788 -7.40635 1.00001, 1.35149 -8.49812 1.00002, 1.13048 -10.0689 1.00004, 0.755764 -7.40635 1.00002, 0.412748 -9.84364 1"
13,-56.4236,Tx-D-R-T-Rx,5,"1 -6 1, -0.742233 -8.58062 1, 0.260916 -10.0689 1, 0.34034 -9.95106 1, 0.412748 -9.84364 1"
13,-56.6335,Tx-T-R-R-D-Rx,6,"1 -6 1, 0.883407 -7.40635 1.00001, 0.66267 -10.0689 1.00004, 0.441842 -7.40635 1.00002, 0.353539 -8.47102 1.00001, 0.412748 -9.84364 1"
13,-56.9142,Tx-T-D-R-R-Rx,6,"1 -6 1, 0.539799 -7.40635 1.00409, 0.396453 -7.84441 1.00537, 1.35149 -9.07981 1.00266, 0.586871 -10.0689 1.0005, 0.412748 -9.84364 1"
13,-56.9762,Tx-T-D-R-R-R-Rx,7,"1 -6 1, 0.452817 -7.40635 1.00008, 0.353335 -7.66204 1.00009, 1.35149 -8.92409 1.00005, 0.446072 -10.0689 1.00001, 0.34034 -9.93519 1, 0.412748 -9.84364 1"
13,-57.2155,Tx-T-D-R-Rx,5,"1 -6 1, 1.20902 -7.40635 1, 1.35149 -8.36497 1, 0.522349 -10.0689 1, 0.412748 -9.84364 1"
13,-57.2749,Tx-T-D-R-T-Rx,6,"1 -6 1, 0.778185 -7.373 0.0997569, 0.772797 -7.40635 0.07789, 0.746779 -7.58248 0, 0.713457 -7.80804 0.0997569, 0.412748 -9.84364 1"
13,-57.3375,Tx-D-R-T-Rx,5,"1 -6 1, -0.681158 -9.12762 1.42762, 0.201514 -10.0689 1.08258, 0.34034 -9.92085 1.02831, 0.412748 -9.84364 1"
13,-57.7563,Tx-T-R-D-T-Rx,6,"1 -6 1, 0.801483 -7.17457 0.0997569, 0.779486 -7.30473 0, 0.76231 -7.40635 0.07789, 0.75402 -7.46415 0.0997569, 0.412748 -9.84364 1"
13,-57.8283,Tx-T-D-Rx,4,"1 -6 1, 0.632075 -7.40635 1.00002, 0.353539 -8.47102 1.00003, 0.412748 -9.84364 1"
13,-57.95,Tx-T-D-R-T-R-Rx,7,"1 -6 1, 0.723486 -7.373 0.0997569, 0.716769 -7.40635 0.07789, 0.684335 -7.58248 0, 0.642796 -7.80804 0.0997569, 0.34034 -9.45045 0.826111, 0.412748 -9.84364 1"
13,-58.3486,Tx-T-R-D-T-R-Rx,7,"1 -6 1, 0.75253 -7.17457 0.0997569, 0.725107 -7.30473 0, 0.703696 -7.40635 0.07789, 0.693362 -7.46415 0.0997569, 0.34034 -9.43865 0.846779, 0.412748 -9.84364 1"
13,-58.3527,Tx-T-D-R-R-Rx,6,"1 -6 1, 1.27271 -7.40635 0.999999, 1.45605 -8.35188 0.999998, 1.45205 -8.36497 0.999998, 1.15867 -7.40635 0.999997, 0.412748 -9.84364 1"
13,-58.4409,Tx-T-D-R-Rx,5,"1 -6 1, 1.27437 -7.40635 1.00013, 1.45857 -8.35051 1.00021, 1.16656 -7.40635 1.00015, 0.412748 -9.84364 1"
13,-58.6104,Tx-D-R-T-R-Rx,6,"1 -6 1, 1.48981 -1.9668 1, 1.48954 -1.96475 1, 0.786067 -7.40635 1, 0.441862 -10.0689 1, 0.412748 -9.84364 1"
13,-58.8122,Tx-R-D-R-T-Rx,6,"1 -6 1, 1.10062 -7.40635 1, 1.48981 -1.9668 1, 1.48953 -1.96475 1, 0.745843 -7.40635 1, 0.412748 -9.84364 1"
13,-58.9486,Tx-D-R-T-Rx,5,"1 -6 1, -0.675676 -9.12139 1.44646, 0.203689 -10.0689 1.08576, 0.34034 -9.92165 1.0297, 0.412748 -9.84364 1"
13,-58.9597,Tx-T-R-D-Rx,5,"1 -6 1, 0.563411 -7.40635 1.56595, 0.340341 -8.12491 1.85511, 0.345738 -8.14229 1.8621, 0.412748 -9.84364 1"
13,-58.9992,Tx-D-T-Rx,4,"1 -6 1, 2.27987 -1.96885 1, 0.990631 -7.40635 1, 0.412748 -9.84364 1"
13,-59.1258,Tx-T-R-R-R-R-R-Rx,8,"1 -6 1, 0.577489 -7.40635 1.00001, 0.340341 -8.19571 1.00002, 0.903099 -10.0689 1.00004, 1.35149 -8.5762 1.00003, 1.00008 -7.40635 1.00002, 0.34034 -9.60259 1, 0.412748 -9.84364 1"
13,-59.1741,Tx-T-R-D-R-R-Rx,7,"1 -6 1, 0.475115 -7.40635 0.999999, 0.340341 -7.76746 0.999998, 0.353286 -7.80215 0.999998, 0.623886 -7.40635 0.999998, 1.35149 -8.47058 0.999999, 0.412748 -9.84364 1"
13,-59.2182,Tx-D-T-R-Rx,5,"1 -6 1, 2.27987 -1.96885 1, 0.890636 -7.40635 1, 0.34034 -9.56023 1, 0.412748 -9.84364 1"
