Rx_Number,Path_Power,Interaction_Description,Total_Interactions_for_Path,Interaction_Coordinates
24,-53.1984,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30906 0.27224 4.92707, -3.53605 0.13187 5.40289, -5.65853 0.50634 6.17504, -2.27387 1.10350 7.40635, -0.02651 1.50000 6.58878"
24,-53.8415,Tx-R-D-Rx,4,"-2.48996 0.30000 4.85594, -2.30896 0.27619 4.91087, -3.86465 0.13187 5.37592, -0.02651 1.50000 6.58878"
24,-54.0158,Tx-R-D-Rx,4,"-2.48996 0.30000 4.85594, -2.96519 0.28298 4.95698, -5.27454 0.36570 5.44797, -0.02651 1.50000 6.58878"
24,-54.1662,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -2.96519 0.28298 5.05232, -5.27454 0.36570 6.00662, -1.96159 1.08176 7.40635, -0.02651 1.50000 6.58878"
24,-54.1716,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.27454 0.36570 5.44783, -0.02651 1.50000 6.58878"
24,-54.2968,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -5.27454 0.36570 6.00635, -1.96135 1.08181 7.40635, -0.02651 1.50000 6.58878"
24,-54.316,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.29335 0.39866 4.77989, -5.65853 0.81059 6.06805, -2.16234 1.23856 7.40635, -0.02651 1.50000 6.58878"
24,-54.7427,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30890 0.27772 4.89047, -2.70882 0.24398 4.96520, -3.51021 0.09976 5.11681, -5.65853 0.48640 5.52325, -0.02651 1.50000 6.58878"
24,-54.7597,Tx-R-D-R-R-R-Rx,7,"-2.48996 0.30000 4.85594, -2.30895 0.27772 4.92256, -2.70882 0.24398 5.06781, -3.51021 0.09976 5.36254, -5.65853 0.48640 6.15263, -2.24956 1.09991 7.40635, -0.02651 1.50000 6.58878"
24,-55.0634,Tx-D-R-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.29216 0.39848 4.78289, -3.07215 0.28298 5.08116, -5.65853 0.66598 6.07021, -2.16448 1.18340 7.40635, -0.02651 1.50000 6.58878"
24,-55.4137,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.29766 0.51730 5.05548, -0.88468 3.02001 7.02671, -0.61255 2.53801 7.40635, -0.02651 1.50000 6.58878"
24,-55.5468,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30852 0.29762 4.89041, -5.28096 0.37212 5.44608, -5.65853 0.44299 5.51787, -0.02651 1.50000 6.58878"
25,-38.2598,Tx-R-R-Rx,4,"-2.48996 0.30000 4.85594, -5.65853 0.72808 6.23309, -2.95908 1.09278 7.40635, 0.05509 1.50000 6.09631"
25,-39.6165,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.71154 0.28298 4.95161, -5.65853 0.69710 6.23267, -2.95857 1.07651 7.40635, 0.05509 1.50000 6.09631"
25,-40.1698,Tx-R-Rx,3,"-2.48996 0.30000 4.85594, -0.85729 3.02001 5.65165, 0.05509 1.50000 6.09631"
25,-40.3227,Tx-R-Rx,3,"-2.48996 0.30000 4.85594, -5.34403 0.90018 5.28924, 0.05509 1.50000 6.09631"
25,-40.4018,Tx-R-Rx,3,"-2.48996 0.30000 4.85594, -5.39468 0.71722 5.28720, 0.05509 1.50000 6.09631"
25,-42.6222,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.71154 0.28298 4.88892, -5.34606 0.85805 5.28911, 0.05509 1.50000 6.09631"
25,-45.7704,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.29671 0.50482 4.93311, -0.83081 3.02001 5.65815, 0.05509 1.50000 6.09631"
25,-46.5121,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.39468 0.70277 5.28690, 0.05509 1.50000 6.09631"
25,-46.5204,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.34309 0.91963 5.28970, 0.05509 1.50000 6.09631"
25,-47.03,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.34616 0.92337 5.28993, 0.05509 1.50000 6.09631"
25,-47.1893,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -5.28096 0.37212 6.05529, -5.65853 0.44204 6.22024, -2.94356 0.94476 7.40635, 0.05509 1.50000 6.09631"
25,-47.2861,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.93748 0.28298 5.04830, -5.28096 0.37212 6.05561, -5.65853 0.44204 6.22054, -2.94392 0.94469 7.40635, 0.05509 1.50000 6.09631"
25,-47.9565,Tx-R-R-Rx,4,"-2.48996 0.30000 4.85594, -5.48989 0.59207 5.15785, 1.94533 1.31597 5.90609, 0.05509 1.50000 6.09631"
25,-48.1854,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30873 0.28993 4.93166, -2.71154 0.28298 5.09833, -5.65853 0.69710 6.32947, -3.08078 1.05934 7.40635, 0.05509 1.50000 6.09631"
25,-48.5109,Tx-R-D-R-R-R-Rx,7,"-2.48996 0.30000 4.85594, -2.30896 0.27772 4.93167, -2.70882 0.24398 5.09693, -3.36500 0.13187 5.37107, -5.65853 0.52375 6.32929, -3.08055 0.96423 7.40635, 0.05509 1.50000 6.09631"
25,-49.0713,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.71154 0.28298 4.87820, -5.48989 0.56234 5.15781, 1.94533 1.30994 5.90608, 0.05509 1.50000 6.09631"
25,-49.6312,Tx-R-R-Rx,4,"-2.48996 0.30000 4.85594, -0.85729 3.02001 7.33246, -0.80858 2.93885 7.40635, 0.05509 1.50000 6.09631"
25,-49.7106,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -5.48989 0.46001 5.29616, -1.85431 0.65392 5.82963, 1.94533 1.21892 6.00772, 0.05509 1.50000 6.09631"
25,-50.1441,Tx-R-R-D-R-Rx,6,"-2.48996 0.30000 4.85594, -2.78307 0.28298 4.89870, -5.48989 0.44019 5.29357, -1.81810 0.65345 5.82919, 1.94533 1.21697 6.00700, 0.05509 1.50000 6.09631"
25,-50.2643,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -5.28096 0.37212 5.25605, -5.48989 0.41308 5.28656, 0.05509 1.50000 6.09631"
25,-50.4042,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -2.93748 0.28298 4.92012, -5.28096 0.37212 5.25616, -5.48989 0.41308 5.28666, 0.05509 1.50000 6.09631"
25,-50.4647,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30443 0.40472 4.96351, -5.65853 0.80986 6.35169, -3.11024 1.11766 7.40635, 0.05509 1.50000 6.09631"
25,-51.4064,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30842 0.30598 4.93176, -5.65853 0.74731 6.33063, -3.08230 1.08669 7.40635, 0.05509 1.50000 6.09631"
25,-51.9486,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.34616 0.96197 5.29095, 0.05509 1.50000 6.09631"
25,-52.2778,Tx-D-R-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.29861 0.38158 4.96029, -2.97865 0.28298 5.24180, -5.65853 0.67155 6.35117, -3.10955 1.04114 7.40635, 0.05509 1.50000 6.09631"
25,-52.3209,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30371 0.41246 5.83302, -5.65853 0.81479 6.89971, -4.06509 1.00588 7.40635, 0.05509 1.50000 6.09631"
25,-52.4857,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30912 0.26991 4.93496, -3.39477 0.13187 5.40289, -5.65853 0.52011 6.34317, -3.09889 0.95909 7.40635, 0.05509 1.50000 6.09631"
25,-52.5663,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30866 0.28984 4.88231, -2.70882 0.28271 4.93921, -5.34605 0.85827 5.32299, 0.05509 1.50000 6.09631"
25,-52.6066,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.29177 0.41846 5.81599, -5.65853 0.81947 5.91993, 0.05509 1.50000 6.09631"
25,-52.8756,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.39468 0.72175 5.48431, 0.05509 1.50000 6.09631"
25,-53.3923,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.30261 0.40826 4.90335, -5.39468 0.80346 5.33519, 0.05509 1.50000 6.09631"
25,-54.0415,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -2.96519 0.28298 5.07886, -5.27454 0.36570 6.16210, -2.67836 0.91824 7.40635, 0.05509 1.50000 6.09631"
25,-54.1447,Tx-R-D-Rx,4,"-2.48996 0.30000 4.85594, -2.96519 0.28298 4.92757, -5.27454 0.36570 5.27561, 0.05509 1.50000 6.09631"
25,-54.1664,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -5.27454 0.36570 6.16178, -2.67802 0.91832 7.40635, 0.05509 1.50000 6.09631"
25,-54.2898,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.27454 0.36570 5.27551, 0.05509 1.50000 6.09631"
25,-54.2952,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.30835 0.30599 4.88208, -5.39468 0.73770 5.32110, 0.05509 1.50000 6.09631"
25,-54.3309,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -5.49355 0.67179 5.34224, -5.65853 0.69503 5.43694, -2.22733 1.17844 7.40635, 0.05509 1.50000 6.09631"
25,-54.3836,Tx-R-R-D-Rx,5,"-2.48996 0.30000 4.85594, -5.65853 0.45004 6.57324, -4.12137 0.52283 7.40635, -1.52895 0.64559 6.00131, 0.05509 1.50000 6.09631"
25,-54.4918,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.28973 0.39811 4.78905, -5.65853 0.80681 6.24576, -2.97453 1.13244 7.40635, 0.05509 1.50000 6.09631"
25,-54.6993,Tx-R-R-R-D-Rx,6,"-2.48996 0.30000 4.85594, -2.81726 0.28298 5.03331, -5.65853 0.43076 6.57303, -4.12078 0.51074 7.40635, -1.52803 0.64560 6.00131, 0.05509 1.50000 6.09631"
25,-54.9878,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -5.34616 0.92337 5.15505, 1.94533 1.38129 5.90253, 0.05509 1.50000 6.09631"
25,-55.2242,Tx-D-R-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.28858 0.39793 4.79195, -3.07251 0.28298 5.13064, -5.65853 0.66218 6.24790, -2.97715 1.05537 7.40635, 0.05509 1.50000 6.09631"
25,-55.4702,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.29761 0.51764 5.08295, -0.83397 3.02001 7.34336, -0.79318 2.95028 7.40635, 0.05509 1.50000 6.09631"
25,-55.6915,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30916 0.26737 4.93415, -3.26945 0.13187 5.34367, -5.65853 0.53526 6.33812, -3.09218 0.96859 7.40635, 0.05509 1.50000 6.09631"
25,-55.7399,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30858 0.29762 4.93146, -5.28096 0.37212 6.15896, -5.65853 0.44204 6.31749, -3.06512 0.92225 7.40635, 0.05509 1.50000 6.09631"
25,-56.1322,Tx-R-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30922 0.26047 4.88184, -3.20762 0.09976 5.00688, -5.48989 0.50804 5.32455, 0.05509 1.50000 6.09631"
25,-56.2013,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -5.34309 0.91963 5.15482, 1.94533 1.38048 5.90242, 0.05509 1.50000 6.09631"
25,-56.3891,Tx-R-R-D-R-R-Rx,7,"-2.48996 0.30000 4.85594, -2.30925 0.26263 4.93296, -3.28431 0.09976 5.34217, -3.42902 0.12393 5.40289, -5.65853 0.51017 6.33294, -3.08535 0.95595 7.40635, 0.05509 1.50000 6.09631"
25,-56.408,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30043 0.39860 4.76093, -3.05826 0.28298 4.87679, -5.48989 0.65398 5.24856, 0.05509 1.50000 6.09631"
25,-56.5903,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.28276 0.49297 4.80594, -0.82297 3.02001 7.24769, -0.72812 2.85581 7.40635, 0.05509 1.50000 6.09631"
26,-38.4653,Tx-R-R-Rx,4,"-2.48996 0.30000 4.85594, -5.65853 0.72167 6.38135, -3.52940 1.00501 7.40635, 0.19018 1.50000 5.61568"
26,-39.763,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.71154 0.28298 4.96194, -5.65853 0.69074 6.38090, -3.52880 0.98542 7.40635, 0.19018 1.50000 5.61568"
26,-40.1201,Tx-R-Rx,3,"-2.48996 0.30000 4.85594, -0.77063 3.02001 5.34332, 0.19018 1.50000 5.61568"
26,-40.5261,Tx-R-Rx,3,"-2.48996 0.30000 4.85594, -5.34428 0.89499 5.11707, 0.19018 1.50000 5.61568"
26,-40.6005,Tx-R-Rx,3,"-2.48996 0.30000 4.85594, -5.39468 0.71058 5.11589, 0.19018 1.50000 5.61568"
26,-42.3735,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.71154 0.28298 4.87520, -5.48989 0.68273 5.11843, 0.19018 1.50000 5.61568"
26,-42.8357,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.71154 0.28298 4.87583, -5.34632 0.85279 5.11699, 0.19018 1.50000 5.61568"
26,-45.5992,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.29634 0.50050 4.90413, -0.74546 3.02001 5.34793, 0.19018 1.50000 5.61568"
26,-46.0248,Tx-R-R-R-Rx,5,"-2.48996 0.30000 4.85594, -5.65853 0.60351 5.95392, -1.46708 1.00501 7.40635, 1.94533 1.33188 6.22388, 0.19018 1.50000 5.61568"
26,-46.5472,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.39468 0.70277 5.11579, 0.19018 1.50000 5.61568"
26,-46.8487,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.34309 0.91963 5.11742, 0.19018 1.50000 5.61568"
26,-47.0436,Tx-D-R-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.71154 0.28298 4.93258, -5.65853 0.57442 5.95381, -1.46690 0.98896 7.40635, 1.94533 1.32642 6.22390, 0.19018 1.50000 5.61568"
26,-47.1483,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -5.28096 0.37212 6.18496, -5.65853 0.44052 6.36761, -3.51134 0.82948 7.40635, 0.19018 1.50000 5.61568"
26,-47.2458,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.34616 0.92337 5.11756, 0.19018 1.50000 5.61568"
26,-47.2662,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.93748 0.28298 5.06910, -5.28096 0.37212 6.18531, -5.65853 0.44052 6.36795, -3.51178 0.82940 7.40635, 0.19018 1.50000 5.61568"
26,-48.1995,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30874 0.28993 4.93983, -2.71154 0.28298 5.12460, -5.65853 0.69074 6.48906, -3.67735 0.96487 7.40635, 0.19018 1.50000 5.61568"
26,-49.5884,Tx-D-R-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.29208 0.32939 5.79188, -2.29262 0.33246 5.81735, -5.65853 0.75894 7.05188, -4.69206 0.88140 7.40635, 0.19018 1.50000 5.61568"
26,-50.0106,Tx-R-R-D-Rx,5,"-2.48996 0.30000 4.85594, -5.65853 0.45196 6.57447, -4.12472 0.52552 7.40635, -1.52455 0.65021 5.99611, 0.19018 1.50000 5.61568"
26,-50.2981,Tx-R-R-R-D-Rx,6,"-2.48996 0.30000 4.85594, -2.81355 0.28298 5.03142, -5.65853 0.43265 6.57416, -4.12388 0.51339 7.40635, -1.52326 0.65020 5.99612, 0.19018 1.50000 5.61568"
26,-50.3193,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -5.28096 0.37212 5.09732, -5.48989 0.41214 5.11571, 0.19018 1.50000 5.61568"
26,-50.4467,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -2.93748 0.28298 4.89466, -5.28096 0.37212 5.09738, -5.48989 0.41214 5.11577, 0.19018 1.50000 5.61568"
26,-50.4841,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30473 0.40413 4.97350, -5.65853 0.80351 6.51274, -3.71146 1.03538 7.40635, 0.19018 1.50000 5.61568"
26,-51.313,Tx-R-R-Rx,4,"-2.48996 0.30000 4.85594, -0.91536 2.79104 7.40635, -0.77063 3.02001 7.17192, 0.19018 1.50000 5.61568"
26,-51.4476,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30844 0.30598 4.93994, -5.65853 0.74083 6.49032, -3.67915 0.99776 7.40635, 0.19018 1.50000 5.61568"
26,-51.5483,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30864 0.28993 4.87159, -2.71154 0.28298 4.90509, -5.48989 0.68273 5.13851, 0.19018 1.50000 5.61568"
26,-51.8907,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30917 0.26778 4.94221, -3.28799 0.13187 5.40289, -5.65853 0.52646 6.49717, -3.68897 0.85430 7.40635, 0.19018 1.50000 5.61568"
26,-52.1355,Tx-R-R-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30927 0.26211 4.94081, -3.26492 0.09976 5.38302, -5.65853 0.50640 6.49063, -3.67959 0.84259 7.40635, 0.19018 1.50000 5.61568"
26,-52.1778,Tx-D-R-R-R-Rx,6,"-2.48996 0.30000 4.85594, -5.28096 0.37212 5.81833, -5.65853 0.41586 5.94936, -1.45981 0.90224 7.40635, 1.94533 1.29669 6.22473, 0.19018 1.50000 5.61568"
26,-52.2393,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.34616 0.96197 5.11817, 0.19018 1.50000 5.61568"
26,-52.2542,Tx-R-R-D-Rx,5,"-2.48996 0.30000 4.85594, -5.65853 0.60347 5.95262, -1.45835 1.00576 7.40635, 1.94533 1.33175 6.22830, 0.19018 1.50000 5.61568"
26,-52.2883,Tx-D-R-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.29940 0.38300 4.96998, -2.99872 0.28298 5.29101, -5.65853 0.66343 6.51206, -3.71047 0.94207 7.40635, 0.19018 1.50000 5.61568"
26,-52.291,Tx-R-D-R-R-R-Rx,7,"-2.48996 0.30000 4.85594, -2.93748 0.28298 5.01031, -5.28096 0.37212 5.81863, -5.65853 0.41586 5.94964, -1.46026 0.90219 7.40635, 1.94533 1.29669 6.22468, 0.19018 1.50000 5.61568"
26,-52.7661,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30864 0.28984 4.87206, -2.70882 0.28271 4.90637, -5.34631 0.85300 5.13774, 0.19018 1.50000 5.61568"
26,-53.3019,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30371 0.40952 5.83301, -5.65853 0.80702 7.05924, -4.70888 0.91954 7.40635, 0.19018 1.50000 5.61568"
26,-53.8995,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -2.96519 0.28298 5.10265, -5.27454 0.36570 6.30151, -3.18936 0.79852 7.40635, 0.19018 1.50000 5.61568"
26,-54.057,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -5.27454 0.36570 6.30116, -3.18895 0.79860 7.40635, 0.19018 1.50000 5.61568"
26,-54.1724,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.29177 0.41695 5.81599, -5.65853 0.81263 5.74281, 0.19018 1.50000 5.61568"
26,-54.2257,Tx-R-D-Rx,4,"-2.48996 0.30000 4.85594, -2.96519 0.28298 4.89912, -5.27454 0.36570 5.10893, 0.19018 1.50000 5.61568"
26,-54.2739,Tx-R-D-R-R-R-Rx,7,"-2.48996 0.30000 4.85594, -2.30897 0.27772 4.93976, -2.70882 0.24398 5.12278, -3.53044 0.09976 5.50324, -5.65853 0.47332 6.48869, -3.67681 0.82119 7.40635, 0.19018 1.50000 5.61568"
26,-54.3514,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.27454 0.36570 5.10887, 0.19018 1.50000 5.61568"
26,-54.5091,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -5.48989 0.45770 5.29675, -1.91420 0.64566 5.82214, 1.94533 1.23293 5.68022, 0.19018 1.50000 5.61568"
26,-54.5212,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.30833 0.30600 4.87192, -5.39468 0.73098 5.13665, 0.19018 1.50000 5.61568"
26,-54.6686,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.28656 0.39762 4.79707, -5.65853 0.80076 6.40612, -3.56241 1.05136 7.40635, 0.19018 1.50000 5.61568"
26,-54.8697,Tx-R-R-D-R-Rx,6,"-2.48996 0.30000 4.85594, -2.78635 0.28298 4.89926, -5.48989 0.43826 5.29440, -1.87918 0.64564 5.82212, 1.94533 1.23125 5.68062, 0.19018 1.50000 5.61568"
26,-55.0068,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30922 0.26499 4.94135, -3.17296 0.13187 5.34367, -5.65853 0.53989 6.49287, -3.68280 0.86422 7.40635, 0.19018 1.50000 5.61568"
26,-55.3693,Tx-D-R-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.28545 0.39745 4.79987, -3.07826 0.28298 5.17790, -5.65853 0.65553 6.40823, -3.56525 0.95777 7.40635, 0.19018 1.50000 5.61568"
26,-55.5283,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.29757 0.51795 5.10783, -0.89921 2.77875 7.40635, -0.74999 3.02001 7.16106, 0.19018 1.50000 5.61568"
26,-55.5291,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -5.49355 0.65847 5.34224, -5.65853 0.68155 5.44799, -2.60338 1.10908 7.40635, 0.19018 1.50000 5.61568"
26,-55.5812,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30859 0.29762 4.93962, -5.28096 0.37212 6.30062, -5.65853 0.44052 6.47626, -3.65915 0.80270 7.40635, 0.19018 1.50000 5.61568"
26,-55.6474,Tx-R-D-R-R-R-Rx,7,"-2.48996 0.30000 4.85594, -2.30871 0.28993 4.91738, -2.71154 0.28298 5.05242, -5.65853 0.57442 6.04495, -1.61631 0.97419 7.40635, 1.94533 1.32642 6.20681, 0.19018 1.50000 5.61568"
27,-38.7201,Tx-R-R-Rx,4,"-2.48996 0.30000 4.85594, -5.65853 0.71233 6.50434, -3.92466 0.93796 7.40635, 0.39436 1.50000 5.15945"
27,-39.9559,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.71154 0.28298 4.97053, -5.65853 0.68149 6.50388, -3.92403 0.91604 7.40635, 0.39436 1.50000 5.15945"
27,-40.2501,Tx-R-Rx,3,"-2.48996 0.30000 4.85594, -0.63964 3.02001 5.05065, 0.39436 1.50000 5.15945"
27,-40.7598,Tx-R-Rx,3,"-2.48996 0.30000 4.85594, -5.34464 0.88746 4.95778, 0.39436 1.50000 5.15945"
27,-42.5696,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.71154 0.28298 4.86346, -5.48989 0.67331 4.95840, 0.39436 1.50000 5.15945"
27,-45.7928,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -2.29353 0.49949 4.87895, -0.61680 3.02001 5.05393, 0.39436 1.50000 5.15945"
27,-46.2597,Tx-R-R-R-Rx,5,"-2.48996 0.30000 4.85594, -5.65853 0.60854 6.08942, -2.27558 0.93796 7.40635, 1.94533 1.34897 5.76322, 0.39436 1.50000 5.15945"
27,-46.8744,Tx-R-R-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30925 0.26399 4.94768, -3.13727 0.13187 5.36209, -5.65853 0.53417 6.62392, -4.09515 0.78363 7.40635, 0.39436 1.50000 5.15945"
27,-47.0998,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -5.28096 0.37212 6.29295, -5.65853 0.43835 6.49026, -3.90544 0.74583 7.40635, 0.39436 1.50000 5.15945"
27,-47.1672,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.39468 0.70277 4.95736, 0.39436 1.50000 5.15945"
27,-47.2255,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.93748 0.28298 5.08642, -5.28096 0.37212 6.29335, -5.65853 0.43835 6.49063, -3.90594 0.74575 7.40635, 0.39436 1.50000 5.15945"
27,-47.2644,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.34309 0.91963 4.95796, 0.39436 1.50000 5.15945"
27,-47.2749,Tx-D-R-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.71154 0.28298 4.94203, -5.65853 0.57934 6.08929, -2.27536 0.91957 7.40635, 1.94533 1.34403 5.76324, 0.39436 1.50000 5.15945"
27,-47.5139,Tx-D-Rx,3,"-2.48996 0.30000 4.85594, -5.34616 0.92337 4.95801, 0.39436 1.50000 5.15945"
27,-48.2741,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30875 0.28993 4.94667, -2.71154 0.28298 5.14658, -5.65853 0.68149 6.62228, -4.09273 0.89323 7.40635, 0.39436 1.50000 5.15945"
27,-50.304,Tx-D-R-Rx,4,"-2.48996 0.30000 4.85594, -5.28096 0.37212 4.95022, -5.48989 0.41080 4.95740, 0.39436 1.50000 5.15945"
27,-50.4086,Tx-R-D-R-Rx,5,"-2.48996 0.30000 4.85594, -2.93748 0.28298 4.87106, -5.28096 0.37212 4.95025, -5.48989 0.41080 4.95742, 0.39436 1.50000 5.15945"
27,-50.5538,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -3.22557 0.09976 5.20757, -3.75539 0.24398 5.46084, -5.65853 0.54443 6.46369, -3.86963 0.82685 7.40635, 0.39436 1.50000 5.15945"
27,-50.5635,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30499 0.40364 4.98190, -5.65853 0.79451 6.64731, -4.13009 0.97266 7.40635, 0.39436 1.50000 5.15945"
27,-50.9186,Tx-R-R-D-Rx,5,"-2.48996 0.30000 4.85594, -5.65853 0.45819 6.62619, -4.26212 0.52791 7.40635, -1.72652 0.65449 5.98974, 0.39436 1.50000 5.15945"
27,-51.0628,Tx-R-R-R-D-Rx,6,"-2.48996 0.30000 4.85594, -2.80113 0.28298 5.02976, -5.65853 0.43930 6.62585, -4.26123 0.51575 7.40635, -1.72514 0.65449 5.98974, 0.39436 1.50000 5.15945"
27,-51.3716,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30927 0.26299 4.94737, -3.10392 0.13187 5.34367, -5.65853 0.53792 6.62271, -4.09336 0.78670 7.40635, 0.39436 1.50000 5.15945"
27,-51.4892,Tx-R-D-R-R-Rx,6,"-2.48996 0.30000 4.85594, -2.30921 0.26599 4.94827, -3.21151 0.13187 5.40289, -5.65853 0.52574 6.62652, -4.09901 0.77675 7.40635, 0.39436 1.50000 5.15945"
27,-51.5482,Tx-D-R-R-Rx,5,"-2.48996 0.30000 4.85594, -2.30845 0.30598 4.94679, -5.65853 0.73138 6.62360, -4.09469 0.92997 7.40635, 0.39436 1.50000 5.15945"
27,-51.5524,Tx-R-D-Rx,4,"-2.48996 0.30000 4.85594, -5.48989 0.54668 4.95073, -1.43222 0.88033 5.07892, 0.39436 1.50000 5.15945"
